Saved on: 2026-06-26 18:51:44
Math: Range=4.0V, Offset=1.3266V
Comment: 

time in s,MATH in V
0.240537,0.030701482880000075
0.240538,-0.03179852096000002
0.240539,0.030701482880000075
0.24054,0.06195148480000001
0.240541,-0.0005485190399998618
0.24054199999999998,-0.03179852096000002
0.24054299999999998,-0.03179852096000002
0.24054399999999998,-0.03179852096000002
0.24054499999999998,-0.0005485190399998618
0.24054599999999998,-0.0005485190399998618
0.24054699999999998,0.030701482880000075
0.24054799999999998,-0.0005485190399998618
0.24054899999999999,-0.0005485190399998618
0.24054999999999999,-0.0005485190399998618
0.240551,0.030701482880000075
0.240552,0.030701482880000075
0.240553,-0.0005485190399998618
0.240554,-0.0005485190399998618
0.240555,0.030701482880000075
0.240556,0.030701482880000075
0.240557,-0.0005485190399998618
0.240558,0.030701482880000075
0.240559,-0.0005485190399998618
0.24056,0.030701482880000075
0.240561,-0.03179852096000002
0.240562,0.030701482880000075
0.240563,-0.0005485190399998618
0.240564,-0.0005485190399998618
0.240565,-0.06304852287999996
0.240566,0.030701482880000075
0.240567,-0.03179852096000002
0.240568,-0.0005485190399998618
0.240569,0.030701482880000075
0.24056999999999998,-0.0005485190399998618
0.24057099999999998,-0.03179852096000002
0.24057199999999998,-0.0005485190399998618
0.24057299999999998,-0.0005485190399998618
0.24057399999999998,-0.0005485190399998618
0.24057499999999998,0.030701482880000075
0.24057599999999998,-0.0005485190399998618
0.24057699999999999,0.030701482880000075
0.240578,-0.03179852096000002
0.240579,-0.06304852287999996
0.24058,-0.0942985247999999
0.240581,0.06195148480000001
0.240582,-0.0005485190399998618
0.240583,-0.0005485190399998618
0.240584,-0.0005485190399998618
0.240585,0.030701482880000075
0.240586,-0.03179852096000002
0.240587,-0.0005485190399998618
0.240588,-0.0005485190399998618
0.240589,0.030701482880000075
0.24059,0.030701482880000075
0.240591,-0.0005485190399998618
0.240592,-0.03179852096000002
0.240593,0.030701482880000075
0.240594,-0.0005485190399998618
0.240595,-0.06304852287999996
0.240596,-0.0005485190399998618
0.24059699999999998,-0.0005485190399998618
0.24059799999999998,-0.0005485190399998618
0.24059899999999998,-0.03179852096000002
0.24059999999999998,-0.0005485190399998618
0.24060099999999998,0.030701482880000075
0.24060199999999998,-0.0005485190399998618
0.24060299999999998,-0.03179852096000002
0.24060399999999998,-0.0005485190399998618
0.24060499999999999,-0.03179852096000002
0.240606,-0.03179852096000002
0.240607,-0.0005485190399998618
0.240608,0.030701482880000075
0.240609,-0.0005485190399998618
0.24061,-0.0005485190399998618
0.240611,-0.03179852096000002
0.240612,-0.0005485190399998618
0.240613,-0.0005485190399998618
0.240614,-0.0005485190399998618
0.240615,0.06195148480000001
0.240616,0.030701482880000075
0.240617,0.030701482880000075
0.240618,-0.0005485190399998618
0.240619,-0.0005485190399998618
0.24062,-0.0005485190399998618
0.240621,-0.0005485190399998618
0.240622,-0.0005485190399998618
0.240623,-0.0005485190399998618
0.240624,-0.03179852096000002
0.24062499999999998,-0.0005485190399998618
0.24062599999999998,-0.0005485190399998618
0.24062699999999998,-0.03179852096000002
0.24062799999999998,-0.0005485190399998618
0.24062899999999998,0.06195148480000001
0.24062999999999998,-0.0005485190399998618
0.24063099999999998,-0.03179852096000002
0.24063199999999998,0.030701482880000075
0.24063299999999999,-0.0005485190399998618
0.240634,0.030701482880000075
0.240635,-0.0005485190399998618
0.240636,-0.03179852096000002
0.240637,-0.0005485190399998618
0.240638,-0.0005485190399998618
0.240639,-0.0005485190399998618
0.24064,0.030701482880000075
0.240641,-0.0005485190399998618
0.240642,-0.0005485190399998618
0.240643,-0.0005485190399998618
0.240644,0.030701482880000075
0.240645,-0.03179852096000002
0.240646,-0.03179852096000002
0.240647,-0.0005485190399998618
0.240648,0.030701482880000075
0.240649,-0.03179852096000002
0.24065,-0.0005485190399998618
0.240651,0.030701482880000075
0.240652,-0.0005485190399998618
0.24065299999999998,-0.03179852096000002
0.24065399999999998,-0.0005485190399998618
0.24065499999999998,-0.0005485190399998618
0.24065599999999998,0.030701482880000075
0.24065699999999998,0.030701482880000075
0.24065799999999998,-0.0005485190399998618
0.24065899999999998,0.030701482880000075
0.24065999999999999,-0.0005485190399998618
0.24066099999999999,-0.0005485190399998618
0.240662,-0.03179852096000002
0.240663,-0.0005485190399998618
0.240664,-0.03179852096000002
